	Estimate	Std. Error	t value	Pr(>|t|)
 WT vs. ALC1KO in Olaparib 30nM	2.23401467145659	0.244066996853167	9.153284549982	1.63647502322034e-05
 WT vs. PARP1KO in Olaparib 30nM	0.454996688324251	0.244066996853167	1.86422865111083	0.0992836079937305
 WT vs. ALC1KOPARP1KO in Olaparib 30nM	0.0166654665999983	0.244066996853167	0.0682823438435818	0.947236691399539
 ALC1KO vs. WT in Olaparib 30nM	-2.23401467145659	0.244066996853167	-9.153284549982	1.63647502322033e-05
 ALC1KO vs. PARP1KO in Olaparib 30nM	-1.77901798313234	0.244066996853167	-7.28905589887117	8.47805458400702e-05
 ALC1KO vs. ALC1KOPARP1KO in Olaparib 30nM	-2.2173492048566	0.244066996853167	-9.08500220613842	1.72928582043792e-05
 PARP1KO vs. ALC1KO in Olaparib 30nM	1.77901798313234	0.244066996853167	7.28905589887116	8.47805458400707e-05
 PARP1KO vs. WT in Olaparib 30nM	-0.454996688324251	0.244066996853167	-1.86422865111083	0.0992836079937302
 PARP1KO vs. ALC1KOPARP1KO in Olaparib 30nM	-0.438331221724253	0.244066996853167	-1.79594630726725	0.110233745608729
 ALC1KOPARP1KO vs. PARP1KO in Olaparib 30nM	0.438331221724252	0.244066996853167	1.79594630726725	0.110233745608729
 ALC1KOPARP1KO vs. ALC1KO in Olaparib 30nM	2.2173492048566	0.244066996853167	9.08500220613841	1.72928582043794e-05
 ALC1KOPARP1KO vs. WT in Olaparib 30nM	-0.0166654665999985	0.244066996853167	-0.0682823438435824	0.947236691399538
	 	 	 	 
	Estimate	Std. Error	t value	Pr(>|t|)
 WT vs. ALC1KO in Olaparib 300nM	2.99862474465302	0.279359527256207	10.7339269009534	4.99039951809161e-06
 WT vs. PARP1KO in Olaparib 300nM	-0.0225488104208594	0.279359527256207	-0.080716096001191	0.937650484949544
 WT vs. ALC1KOPARP1KO in Olaparib 300nM	-0.130395816857611	0.279359527256207	-0.466767030064529	0.653114521477612
 ALC1KO vs. WT in Olaparib 300nM	-2.99862474465302	0.279359527256207	-10.7339269009534	4.99039951809162e-06
 ALC1KO vs. PARP1KO in Olaparib 300nM	-3.02117355507389	0.279359527256207	-10.8146429969546	4.71648981626386e-06
 ALC1KO vs. ALC1KOPARP1KO in Olaparib 300nM	-3.12902056151064	0.279359527256207	-11.2006939310179	3.61876268369268e-06
 PARP1KO vs. ALC1KO in Olaparib 300nM	3.02117355507388	0.279359527256207	10.8146429969546	4.71648981626387e-06
 PARP1KO vs. WT in Olaparib 300nM	0.0225488104208593	0.279359527256207	0.0807160960011909	0.937650484949544
 PARP1KO vs. ALC1KOPARP1KO in Olaparib 300nM	-0.107847006436751	0.279359527256207	-0.386050934063337	0.709523006620542
